ticker,model,horizon,n_obs_total,n_train,n_test,rmse,mae,qlike,mase_var,hit_rate,dm_stat,dm_p,mz_alpha_log,mz_beta_log,mz_r2_log,mz_alpha_log_p,mz_beta_log_p,jb_p,ljungbox_p,tail_corr,tail_corr_p,enc_beta2,enc_beta2_p,naive_level,naive_den,n_params,param_sample_ratio,garch_alpha_mean,garch_alpha_std,garch_beta_mean,garch_beta_std,garch_persistence,garch_nu_mean,garch_nu_std,q95_coverage,q95_coverage_err,q95_width
EUROSTOXX50,FIGARCH,100,4582,3665,817,0.010662670836165495,0.010662576849268275,3.759420509741246,40.505239515385796,0.0,1308.8307527933412,0.0,,,,,,2.560511395139062e-15,0.0,,,,,0.00021530294741290386,0.00026323944696631473,6,0.0016371077762619372,0.17815709434143417,0.01616401415682987,0.7939739047865786,0.023949418872785618,0.9721309991280127,4.395229545362815,0.3219279755339229,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GARCH,1,8980,7184,1734,0.009301007139517033,0.009294209528006936,5.072136105982207,42.81681385348069,0.15340253748558247,262.54649568846975,0.0,,,,,,0.0,5.80991976959609e-75,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,0.9994232987312572,0.04942329873125728,0.0
CAC40_FRANCE,GARCH,5,8980,7184,1730,0.009288678408949376,0.009283276141832062,3.9695344862325195,42.766445636664926,0.15375722543352602,259.8408883404749,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GARCH,10,8980,7184,1725,0.009285284097306836,0.009280825576929984,3.8149633844509685,42.75515630851583,0.1408695652173913,259.2591382297102,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GARCH,21,8980,7184,1714,0.009280940349674577,0.009277359392533997,3.6941173954643456,42.73918819722916,0.15460910151691948,273.2052222479945,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GARCH,63,8980,7184,1672,0.009276057355176575,0.00927410704234241,3.5536914083607996,42.724205183093325,0.19198564593301434,356.5379476320301,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GARCH,100,8980,7184,1635,0.009272312360761608,0.009270871419142415,3.486780751521365,42.70929922731121,0.16819571865443425,408.74097735129226,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,5,0.0006959910913140312,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GJR,1,8980,7184,1795,0.009290649559664048,0.009281666627533722,5.0277283016023,42.75903088300579,0.16044568245125349,220.55447130368802,0.0,,,,,,0.0,4.875536660118281e-164,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,0.9994428969359331,0.04944289693593318,0.0
CAC40_FRANCE,GJR,5,8980,7184,1791,0.009279178564559903,0.00927275541962329,3.941893285125757,42.71797849128158,0.16192071468453378,226.97245004745088,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GJR,10,8980,7184,1786,0.009277669827363656,0.009272608240462086,3.789772336431515,42.71730046237236,0.14893617021276595,237.90081818170785,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GJR,21,8980,7184,1775,0.009276348372768497,0.009272598204164349,3.6741312408973155,42.717254226886624,0.15943661971830986,268.18218884872243,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GJR,63,8980,7184,1733,0.009273320954479022,0.00927135296605745,3.534563372376641,42.71151763056117,0.19157530294287364,360.13463559753416,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,GJR,100,8980,7184,1696,0.009271007388474632,0.009269582697591481,3.4735649352302365,42.703362310288945,0.16863207547169812,417.8662321238215,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,FIGARCH,1,8980,7184,1795,0.009290649559664048,0.009281666627533722,5.0277283016023,42.75903088300579,0.16044568245125349,220.55447130368802,0.0,,,,,,0.0,4.875536660118281e-164,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,0.9994428969359331,0.04944289693593318,0.0
CAC40_FRANCE,FIGARCH,5,8980,7184,1791,0.009279178564559903,0.00927275541962329,3.941893285125757,42.71797849128158,0.16192071468453378,226.97245004745088,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,FIGARCH,10,8980,7184,1786,0.009277669827363656,0.009272608240462086,3.789772336431515,42.71730046237236,0.14893617021276595,237.90081818170785,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,FIGARCH,21,8980,7184,1775,0.009276348372768497,0.009272598204164349,3.6741312408973155,42.717254226886624,0.15943661971830986,268.18218884872243,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,FIGARCH,63,8980,7184,1733,0.009273320954479022,0.00927135296605745,3.534563372376641,42.71151763056117,0.19157530294287364,360.13463559753416,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
CAC40_FRANCE,FIGARCH,100,8980,7184,1696,0.009271007388474632,0.009269582697591481,3.4735649352302365,42.703362310288945,0.16863207547169812,417.8662321238215,0.0,,,,,,0.0,0.0,,,,,0.00018837372227400808,0.0002170691532492763,6,0.0008351893095768374,0.15737131259932813,0.017674006884234237,0.8212419906968278,0.027728481133095638,0.9786133032961559,4.876287605304693,0.6239694847169727,1.0,0.050000000000000044,0.0
